Date,Country,City,Specie,count,min,max,median,variance
21-03-2020,IN,Visakhapatnam,co,24,2.7,11.4,6.3,41.75
15-06-2020,IN,Visakhapatnam,co,15,3.8,9.2,5.9,27.38
02-07-2020,IN,Visakhapatnam,co,24,3.6,9.4,5,26.59
06-01-2020,IN,Visakhapatnam,co,24,6.6,11.3,8.6,19.27
17-01-2020,IN,Visakhapatnam,co,14,7.5,11.3,9.6,19.91
17-02-2020,IN,Visakhapatnam,co,24,4.9,15.9,7.7,96.96
18-03-2020,IN,Visakhapatnam,co,24,4.3,16.7,7.3,112.28
27-05-2020,IN,Visakhapatnam,co,14,3.3,12.2,4.8,58.62
01-06-2020,IN,Visakhapatnam,co,24,1.2,7.9,4.4,20.91
10-06-2020,IN,Visakhapatnam,co,24,4.1,8.9,6.1,18.93
19-02-2020,IN,Visakhapatnam,co,24,6,12.4,8.1,25.14
22-02-2020,IN,Visakhapatnam,co,11,0.2,11.8,7.6,146.98
27-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
08-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
21-04-2020,IN,Visakhapatnam,co,7,1,1,1,0
26-06-2020,IN,Visakhapatnam,co,24,1,7.3,3.9,33.67
15-07-2020,IN,Visakhapatnam,co,24,2.2,12.8,5.8,83.09
05-03-2020,IN,Visakhapatnam,co,24,4.2,10.5,8.1,23.12
08-03-2020,IN,Visakhapatnam,co,24,2.1,25.8,5.5,391.3
12-03-2020,IN,Visakhapatnam,co,20,1.5,11.6,6.2,94.8
13-03-2020,IN,Visakhapatnam,co,23,0.4,11.9,3.2,90.37
07-06-2020,IN,Visakhapatnam,co,24,2.7,9.6,4.4,35.72
04-02-2020,IN,Visakhapatnam,co,24,6.5,22.3,11.8,207.01
01-03-2020,IN,Visakhapatnam,co,11,5,14.9,6.8,126.05
03-03-2020,IN,Visakhapatnam,co,8,8.1,20.3,13.2,150.48
17-03-2020,IN,Visakhapatnam,co,24,4.8,15.4,9.5,106.39
28-04-2020,IN,Visakhapatnam,co,4,1,1,1,0
14-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
21-01-2020,IN,Visakhapatnam,co,24,5.7,10.2,6.7,18.01
07-02-2020,IN,Visakhapatnam,co,23,4.4,13.6,7.8,82.24
20-03-2020,IN,Visakhapatnam,co,23,3.7,11.9,8.1,51.22
14-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
05-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
22-05-2020,IN,Visakhapatnam,co,5,1,1,1,0
18-07-2020,IN,Visakhapatnam,co,24,2.8,9.5,4.6,36.12
11-02-2020,IN,Visakhapatnam,co,24,6.6,10.8,8.2,11.93
24-02-2020,IN,Visakhapatnam,co,24,7.6,16.8,10.1,54.02
09-03-2020,IN,Visakhapatnam,co,24,2.3,12.6,6,59.8
24-03-2020,IN,Visakhapatnam,co,24,2.6,10.3,5,46.72
04-05-2020,IN,Visakhapatnam,co,7,1,1,1,0
17-06-2020,IN,Visakhapatnam,co,24,2.6,9.4,4.8,27.77
23-06-2020,IN,Visakhapatnam,co,24,2.2,8.3,4.5,36.65
30-06-2020,IN,Visakhapatnam,co,24,1,6.9,4.8,22.36
01-01-2020,IN,Visakhapatnam,co,24,7.9,12.3,10.3,12.43
10-01-2020,IN,Visakhapatnam,co,23,5.4,12.7,8.9,41.94
19-01-2020,IN,Visakhapatnam,co,24,5.8,17.6,8.3,110.53
27-01-2020,IN,Visakhapatnam,co,15,6.4,12.4,8.1,28.06
06-07-2020,IN,Visakhapatnam,co,24,3.1,12.8,6.7,93.43
19-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
21-06-2020,IN,Visakhapatnam,co,24,1.6,10,6.4,39.53
04-01-2020,IN,Visakhapatnam,co,24,6.1,11.4,8.4,13.71
15-02-2020,IN,Visakhapatnam,co,24,7.1,26.8,8.8,245.39
18-02-2020,IN,Visakhapatnam,co,24,7.3,12.7,8.9,20.92
23-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
26-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
02-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
05-06-2020,IN,Visakhapatnam,co,19,3.1,20.3,5.6,248.94
08-06-2020,IN,Visakhapatnam,co,24,3.7,8.8,5.7,21.54
11-01-2020,IN,Visakhapatnam,co,24,8.2,13.6,10.3,18.57
09-02-2020,IN,Visakhapatnam,co,24,6,8.4,7.2,4.15
06-03-2020,IN,Visakhapatnam,co,24,3.1,10.8,5.5,45.67
14-03-2020,IN,Visakhapatnam,co,23,3.6,20.4,5.6,143.07
25-06-2020,IN,Visakhapatnam,co,24,1.3,8.5,3.3,32.14
04-07-2020,IN,Visakhapatnam,co,24,3.9,10,5.5,40.94
14-07-2020,IN,Visakhapatnam,co,24,3,11.5,6.1,74.99
17-07-2020,IN,Visakhapatnam,co,24,3.5,18.5,7.9,181.05
18-01-2020,IN,Visakhapatnam,co,24,7.2,11.5,8.7,21.34
08-02-2020,IN,Visakhapatnam,co,24,5.4,8.7,7.3,8.56
08-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
01-07-2020,IN,Visakhapatnam,co,24,4,8.2,4.8,12.73
08-07-2020,IN,Visakhapatnam,co,24,3.8,8.7,5.2,23.09
02-01-2020,IN,Visakhapatnam,co,24,7.4,14.1,9.5,45.13
12-01-2020,IN,Visakhapatnam,co,24,7,16.7,8.5,42.2
11-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
31-05-2020,IN,Visakhapatnam,co,24,2.1,8.3,4.6,23.82
28-05-2020,IN,Visakhapatnam,co,24,3.8,8.5,5.9,17.2
19-06-2020,IN,Visakhapatnam,co,22,1.5,53.5,5,1957.08
30-12-2019,IN,Visakhapatnam,co,14,7.7,13,9.2,20.58
14-02-2020,IN,Visakhapatnam,co,19,6,19.3,9,127.68
20-02-2020,IN,Visakhapatnam,co,21,6.1,12.2,8.9,32.72
12-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
13-07-2020,IN,Visakhapatnam,co,24,2.6,12.8,5.7,74.04
16-02-2020,IN,Visakhapatnam,co,24,6.5,13.8,8.4,35.48
31-03-2020,IN,Visakhapatnam,co,3,1,1,1,0
03-07-2020,IN,Visakhapatnam,co,23,2.9,7.8,5.7,23.54
11-07-2020,IN,Visakhapatnam,co,24,3.2,12.8,5.2,84.87
28-02-2020,IN,Visakhapatnam,co,24,6.7,14.6,9.2,38.67
04-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
30-03-2020,IN,Visakhapatnam,co,3,1,1,1,0
11-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
07-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
18-06-2020,IN,Visakhapatnam,co,24,2.2,12.4,5.2,80.57
31-01-2020,IN,Visakhapatnam,co,24,4.2,13.2,7.7,53.43
16-03-2020,IN,Visakhapatnam,co,24,3,13.7,7.6,66.38
22-03-2020,IN,Visakhapatnam,co,16,3.1,8.7,5.3,32.23
26-03-2020,IN,Visakhapatnam,co,4,1.6,9.3,3.4,143
02-02-2020,IN,Visakhapatnam,co,24,5.5,11,7.5,24.64
06-02-2020,IN,Visakhapatnam,co,24,5.9,11.4,7.2,34.5
22-06-2020,IN,Visakhapatnam,co,24,2.7,13.6,6,76.12
06-06-2020,IN,Visakhapatnam,co,24,2.6,9.3,5.3,36.05
09-01-2020,IN,Visakhapatnam,co,24,7.6,18.7,9.4,98.59
01-02-2020,IN,Visakhapatnam,co,17,5.9,15.7,9.4,67.49
02-06-2020,IN,Visakhapatnam,co,23,2.3,7.1,4.2,17.68
04-06-2020,IN,Visakhapatnam,co,24,1.5,15.2,6.2,112.79
07-07-2020,IN,Visakhapatnam,co,24,3.5,11.2,4.7,57.92
31-12-2019,IN,Visakhapatnam,co,24,7.3,16.8,9.4,79.03
11-03-2020,IN,Visakhapatnam,co,24,2.7,12.8,7.1,87.03
06-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
13-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
07-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
13-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
18-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
09-07-2020,IN,Visakhapatnam,co,24,2.7,13.9,5.1,81.19
07-01-2020,IN,Visakhapatnam,co,24,6.4,10.4,8.5,14.09
08-01-2020,IN,Visakhapatnam,co,24,5,13.1,7.9,36.98
15-01-2020,IN,Visakhapatnam,co,24,6.4,17.9,9.8,147.68
12-02-2020,IN,Visakhapatnam,co,24,7,11.7,8.6,23.4
22-01-2020,IN,Visakhapatnam,co,24,6.7,12.3,8.5,24.32
25-03-2020,IN,Visakhapatnam,co,19,0.2,205.3,4,21539.9
13-06-2020,IN,Visakhapatnam,co,18,2.9,10.2,5.6,38.74
17-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
19-03-2020,IN,Visakhapatnam,co,24,1.9,16.8,9.9,181.27
27-03-2020,IN,Visakhapatnam,co,3,1,1,1,0
02-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
09-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
09-06-2020,IN,Visakhapatnam,co,24,3.2,18.1,6.5,179.49
13-01-2020,IN,Visakhapatnam,co,24,8.7,27.2,11.1,248.71
07-03-2020,IN,Visakhapatnam,co,24,3.3,10.6,7.1,52.42
10-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
29-05-2020,IN,Visakhapatnam,co,19,1.5,16.1,5.1,122.97
15-03-2020,IN,Visakhapatnam,co,17,4.1,11.9,7.9,57.65
06-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
29-06-2020,IN,Visakhapatnam,co,24,0.9,7.1,4.4,30.02
26-02-2020,IN,Visakhapatnam,co,24,8.5,16.9,11.2,41.96
03-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
30-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
20-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
03-01-2020,IN,Visakhapatnam,co,24,7.8,12.4,9.4,18.58
20-01-2020,IN,Visakhapatnam,co,17,3.7,10.2,6.8,33.79
29-01-2020,IN,Visakhapatnam,co,20,3.9,26.8,8.6,341.39
10-02-2020,IN,Visakhapatnam,co,24,6.1,10.1,7.8,16.09
11-06-2020,IN,Visakhapatnam,co,20,4,8.1,5.9,14.37
24-01-2020,IN,Visakhapatnam,co,18,5.7,18.9,10.6,173.9
29-02-2020,IN,Visakhapatnam,co,24,6.4,14.3,7.5,54.82
16-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
01-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
10-03-2020,IN,Visakhapatnam,co,24,2.1,15.2,5.8,81.3
22-04-2020,IN,Visakhapatnam,co,4,1,1,1,0
09-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
15-05-2020,IN,Visakhapatnam,co,3,1,1,1,0
26-01-2020,IN,Visakhapatnam,co,4,7.7,8.7,7.8,2.16
13-02-2020,IN,Visakhapatnam,co,24,5.2,18.7,12.3,128.95
25-02-2020,IN,Visakhapatnam,co,24,7.7,17.3,10.8,66.57
02-03-2020,IN,Visakhapatnam,co,12,2.9,23.1,9.4,334.46
28-06-2020,IN,Visakhapatnam,co,24,2.1,11.7,4.4,47.41
30-05-2020,IN,Visakhapatnam,co,19,1,14.7,8.1,182.79
16-06-2020,IN,Visakhapatnam,co,24,2.1,11.7,5.4,54
05-07-2020,IN,Visakhapatnam,co,24,3.7,7.6,5,11.8
16-07-2020,IN,Visakhapatnam,co,24,1,19.7,5.8,156.29
25-01-2020,IN,Visakhapatnam,co,24,8,18.1,10.2,70.43
05-02-2020,IN,Visakhapatnam,co,24,6.8,15.3,10.6,58.1
23-03-2020,IN,Visakhapatnam,co,12,3.2,22.5,4.9,272.85
15-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
10-07-2020,IN,Visakhapatnam,co,24,3.3,8.6,4.8,28.9
14-01-2020,IN,Visakhapatnam,co,24,9.3,51.9,13.8,1453.73
28-01-2020,IN,Visakhapatnam,co,24,7.3,20.8,9.4,150.62
03-02-2020,IN,Visakhapatnam,co,24,6.1,9.8,7.7,6.83
12-06-2020,IN,Visakhapatnam,co,23,1,17.8,7.8,150.77
04-03-2020,IN,Visakhapatnam,co,24,7.5,15.2,9.7,50.88
01-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
26-05-2020,IN,Visakhapatnam,co,2,0.5,1,0.5,1.25
12-07-2020,IN,Visakhapatnam,co,24,3.8,7.9,4.8,12.14
23-01-2020,IN,Visakhapatnam,co,24,6.5,28.8,11.2,217.05
21-02-2020,IN,Visakhapatnam,co,4,7.6,7.9,7.6,0.22
24-06-2020,IN,Visakhapatnam,co,24,1,13.2,4.5,87.16
19-07-2020,IN,Visakhapatnam,co,13,3.6,8.4,5.5,25.84
11-01-2020,IN,Mumbai,co,335,2.5,37.5,7.3,627.68
12-02-2020,IN,Mumbai,co,318,1.9,85.3,8.9,598.21
09-03-2020,IN,Mumbai,co,324,0.9,31.7,6.7,277.73
29-06-2020,IN,Mumbai,co,260,0.4,28.5,3.1,153.95
01-07-2020,IN,Mumbai,co,232,0.3,26.8,2.7,229.34
20-03-2020,IN,Mumbai,co,321,0.3,23.8,5.1,252.69
07-04-2020,IN,Mumbai,co,273,0.1,26.6,3.5,254.9
10-01-2020,IN,Mumbai,co,332,1.2,36.8,6.6,487.65
25-02-2020,IN,Mumbai,co,326,1,36.7,6.9,479.26
26-02-2020,IN,Mumbai,co,319,1.5,34.6,5.9,385.71
12-04-2020,IN,Mumbai,co,216,0.2,64.7,3.4,387.7
24-05-2020,IN,Mumbai,co,257,0.3,20.6,2.2,76.15
02-07-2020,IN,Mumbai,co,239,0.1,23.5,2.6,193.23
12-07-2020,IN,Mumbai,co,235,0.1,10.8,2.7,65.13
29-01-2020,IN,Mumbai,co,299,0.1,27.2,3.4,413.2
09-02-2020,IN,Mumbai,co,280,1.8,36.7,6.2,818.9
06-03-2020,IN,Mumbai,co,327,0.1,30.7,3.9,269.74
12-05-2020,IN,Mumbai,co,211,1,15.8,2.7,157.99
15-05-2020,IN,Mumbai,co,242,0.7,17,2.9,146.09
20-05-2020,IN,Mumbai,co,261,0.4,12.2,2.2,66.48
09-06-2020,IN,Mumbai,co,233,0.1,28.3,2.4,275.73
27-06-2020,IN,Mumbai,co,264,0.4,14.1,3.6,90.71
22-01-2020,IN,Mumbai,co,309,1,50.7,10.5,1023.77
03-02-2020,IN,Mumbai,co,326,0.5,36.2,9.6,700.44
16-02-2020,IN,Mumbai,co,318,1.7,31.4,8.7,278.32
17-03-2020,IN,Mumbai,co,319,1.7,61.9,13.4,1155.25
15-06-2020,IN,Mumbai,co,228,0.1,40.1,3,245.04
28-06-2020,IN,Mumbai,co,263,0.3,13.4,3.1,78.47
06-07-2020,IN,Mumbai,co,224,0.1,15.9,1.9,140.38
03-01-2020,IN,Mumbai,co,306,2.6,23.5,8.1,250.48
30-01-2020,IN,Mumbai,co,312,1,32.4,6.2,430.94
24-02-2020,IN,Mumbai,co,333,3.3,30.5,11.5,330.83
04-04-2020,IN,Mumbai,co,312,0.7,24.3,3.8,294.1
26-04-2020,IN,Mumbai,co,255,0.1,14.9,3.8,163.76
06-02-2020,IN,Mumbai,co,322,1.2,35.7,5.6,740.2
12-03-2020,IN,Mumbai,co,330,0.5,27.9,4.5,275.36
23-03-2020,IN,Mumbai,co,305,0.6,24,3.6,214.61
03-06-2020,IN,Mumbai,co,163,0.1,27.9,2.6,120.63
13-01-2020,IN,Mumbai,co,335,0.9,26.1,6.6,309.98
01-02-2020,IN,Mumbai,co,333,1.5,44.2,8.1,689.55
22-02-2020,IN,Mumbai,co,322,2.2,28.2,9.3,281.54
03-04-2020,IN,Mumbai,co,312,0.5,24.9,3.8,299.98
13-04-2020,IN,Mumbai,co,196,0.4,20.1,3.3,142.78
14-05-2020,IN,Mumbai,co,210,0.7,15.1,3,160.82
05-06-2020,IN,Mumbai,co,202,0.1,29,2.7,611.32
26-06-2020,IN,Mumbai,co,260,0.8,15.7,3.5,101.83
13-07-2020,IN,Mumbai,co,220,0.1,28.7,2.9,122.94
21-01-2020,IN,Mumbai,co,312,2.6,46.8,12.1,1000.55
21-03-2020,IN,Mumbai,co,331,1,24.2,5,208.82
05-04-2020,IN,Mumbai,co,310,0.1,26,3.6,279.87
03-05-2020,IN,Mumbai,co,214,0.1,16.5,2.3,164.89
06-05-2020,IN,Mumbai,co,245,0.4,16.2,2.6,161.43
17-05-2020,IN,Mumbai,co,212,0.9,16.2,2.1,93.48
14-07-2020,IN,Mumbai,co,249,0.3,12,3.3,77.84
05-01-2020,IN,Mumbai,co,308,1,47.4,8.5,467.82
20-02-2020,IN,Mumbai,co,322,2.2,39.9,9.2,461.7
14-03-2020,IN,Mumbai,co,332,0.4,34.8,4.8,383.69
30-03-2020,IN,Mumbai,co,300,0.8,25,4.1,374.67
08-04-2020,IN,Mumbai,co,279,0.1,26.8,3.8,219.23
10-04-2020,IN,Mumbai,co,240,0.1,65.9,3.6,332.65
02-05-2020,IN,Mumbai,co,218,0.1,12.9,2.2,149.86
17-06-2020,IN,Mumbai,co,223,0.1,20,3.2,187.84
16-07-2020,IN,Mumbai,co,251,0.1,11.2,2.9,71.12
08-01-2020,IN,Mumbai,co,306,1.1,33.2,6.5,384.32
08-03-2020,IN,Mumbai,co,332,0.2,25,5.4,260.71
26-03-2020,IN,Mumbai,co,308,0.3,35.4,4.1,434.61
10-06-2020,IN,Mumbai,co,230,0.1,54,2.3,199.79
01-01-2020,IN,Mumbai,co,325,2.5,29,11.2,312.15
14-02-2020,IN,Mumbai,co,325,1.6,26.6,7,257.03
15-02-2020,IN,Mumbai,co,324,1.8,28.8,7.3,238.16
28-03-2020,IN,Mumbai,co,307,1.3,35.6,4.5,573.43
30-04-2020,IN,Mumbai,co,255,0.1,50.7,2.3,308.38
16-05-2020,IN,Mumbai,co,224,0.9,18.4,2.3,96.41
10-07-2020,IN,Mumbai,co,238,0.1,11.1,1.9,56.74
15-07-2020,IN,Mumbai,co,264,0.1,15.8,3.2,74.42
16-01-2020,IN,Mumbai,co,321,1,28.5,4.9,349.27
19-03-2020,IN,Mumbai,co,323,0.1,27.8,6.1,295.3
09-04-2020,IN,Mumbai,co,257,0.1,19,3.9,159.23
12-06-2020,IN,Mumbai,co,211,0.1,49.7,2.8,160.55
14-06-2020,IN,Mumbai,co,214,0.1,10,2.8,54.17
25-01-2020,IN,Mumbai,co,311,2.5,36.6,9.3,624.72
10-02-2020,IN,Mumbai,co,292,1.2,36.9,6.2,782.36
10-03-2020,IN,Mumbai,co,329,0.4,31.3,6.4,498.07
01-04-2020,IN,Mumbai,co,312,0.8,24.9,3.6,329.35
16-04-2020,IN,Mumbai,co,163,0.3,33.6,2.4,543.06
04-05-2020,IN,Mumbai,co,226,0.1,16.5,2.4,162.89
18-05-2020,IN,Mumbai,co,217,0.1,16.3,2.1,98.01
14-01-2020,IN,Mumbai,co,297,0.3,25.2,5.1,277.13
07-03-2020,IN,Mumbai,co,331,0.4,25.4,4.7,216.14
18-06-2020,IN,Mumbai,co,240,0.1,22.2,3.3,179.55
21-06-2020,IN,Mumbai,co,235,0.1,13.4,2.4,123.05
11-02-2020,IN,Mumbai,co,322,0.6,60.3,7.6,798.83
29-03-2020,IN,Mumbai,co,297,0.6,26.9,3.9,440.57
24-04-2020,IN,Mumbai,co,264,0.1,14.1,3.2,163.96
08-05-2020,IN,Mumbai,co,210,0.7,12.5,4.8,138.03
31-12-2019,IN,Mumbai,co,326,2.4,22.2,7.6,184.75
17-01-2020,IN,Mumbai,co,287,1.2,32.1,5.3,326.39
08-02-2020,IN,Mumbai,co,319,1.6,37.2,7.7,700.69
27-02-2020,IN,Mumbai,co,329,2,27.6,8.3,357.05
17-04-2020,IN,Mumbai,co,149,0.2,32.4,2.2,789.61
22-05-2020,IN,Mumbai,co,255,0.1,11.5,2.2,58.3
06-06-2020,IN,Mumbai,co,220,0.1,27.3,2.4,528.44
03-07-2020,IN,Mumbai,co,250,0.5,23.3,2.9,186.67
04-07-2020,IN,Mumbai,co,251,0.6,22.4,2.7,168.32
17-07-2020,IN,Mumbai,co,258,0.1,11.6,2.7,74.74
06-01-2020,IN,Mumbai,co,306,0.6,59.2,8,568.39
15-01-2020,IN,Mumbai,co,322,0.1,22.8,4.6,286.3
31-03-2020,IN,Mumbai,co,310,0.6,23.2,5,352.33
14-04-2020,IN,Mumbai,co,182,0.1,26.9,3.2,258.67
21-04-2020,IN,Mumbai,co,222,0.1,19.1,5.8,251.96
23-04-2020,IN,Mumbai,co,246,0.1,12.6,3.2,156.65
07-05-2020,IN,Mumbai,co,234,1.1,15.6,2.9,171.33
04-06-2020,IN,Mumbai,co,210,0.1,34.2,3.2,265.24
07-02-2020,IN,Mumbai,co,310,0.3,37,6,731.87
17-02-2020,IN,Mumbai,co,318,0.2,38.7,11.5,570.8
15-03-2020,IN,Mumbai,co,327,0.5,40.7,9.3,558.13
22-04-2020,IN,Mumbai,co,239,0.1,12.8,4.6,150.12
26-05-2020,IN,Mumbai,co,217,0.2,11,2.1,59.92
11-06-2020,IN,Mumbai,co,235,0.1,10.6,2.2,61.22
22-06-2020,IN,Mumbai,co,214,0.1,21.5,3.1,84.4
30-06-2020,IN,Mumbai,co,216,0.3,10,2.5,56.65
07-07-2020,IN,Mumbai,co,208,0.1,14.8,2.9,131.1
08-07-2020,IN,Mumbai,co,238,0.1,19.5,3.1,138.93
18-01-2020,IN,Mumbai,co,290,2.8,35.6,7.3,460.93
18-04-2020,IN,Mumbai,co,144,0.1,27.6,2,698.94
13-05-2020,IN,Mumbai,co,205,0.8,14.5,2.5,158.14
19-05-2020,IN,Mumbai,co,243,0.6,11.3,2.1,66.65
28-05-2020,IN,Mumbai,co,227,0.1,15,2.1,130.68
08-06-2020,IN,Mumbai,co,232,0.1,27.3,2.4,451.84
11-07-2020,IN,Mumbai,co,230,0.1,9.1,1.9,55.29
18-07-2020,IN,Mumbai,co,238,0.1,10.9,2.7,74.22
28-01-2020,IN,Mumbai,co,291,0.5,23.1,4,304.34
04-02-2020,IN,Mumbai,co,312,0.4,35.6,6.8,287.89
28-04-2020,IN,Mumbai,co,249,0.1,19.4,3,178.94
11-05-2020,IN,Mumbai,co,180,0.8,14.8,4,175.2
31-05-2020,IN,Mumbai,co,225,0.1,21.1,2,236.45
19-07-2020,IN,Mumbai,co,127,0.1,11.3,2.9,73.72
23-01-2020,IN,Mumbai,co,308,1.8,41.9,8.7,672.09
18-02-2020,IN,Mumbai,co,328,1.6,38.6,10.8,490.74
30-12-2019,IN,Mumbai,co,335,3.7,22.7,9.2,190.93
07-01-2020,IN,Mumbai,co,317,0.5,69.9,9.6,1081.19
20-01-2020,IN,Mumbai,co,301,1.5,40.3,10.1,568.89
31-01-2020,IN,Mumbai,co,328,0.4,43.3,7.2,573.08
05-03-2020,IN,Mumbai,co,332,0.1,27.9,5.1,215.44
29-04-2020,IN,Mumbai,co,260,0.1,22.1,2.8,185.01
01-06-2020,IN,Mumbai,co,142,0.1,17.7,3.6,238.11
02-06-2020,IN,Mumbai,co,171,1,20.5,4.5,167.59
07-06-2020,IN,Mumbai,co,231,0.1,27.1,2.4,510.75
19-02-2020,IN,Mumbai,co,330,2,34.5,11.5,535.26
23-02-2020,IN,Mumbai,co,332,3.3,31,10,400.73
26-01-2020,IN,Mumbai,co,297,1,40.9,10.5,631.63
27-01-2020,IN,Mumbai,co,296,0.2,29,5.4,337.95
18-03-2020,IN,Mumbai,co,334,0.1,45,9.7,479.8
01-05-2020,IN,Mumbai,co,240,0.1,14.7,2.3,162.55
13-03-2020,IN,Mumbai,co,329,0.2,27.1,4.2,277.31
02-03-2020,IN,Mumbai,co,282,0.1,46.1,7.8,399
11-03-2020,IN,Mumbai,co,321,0.2,26.5,3.6,269.18
27-04-2020,IN,Mumbai,co,251,0.1,22.2,2.8,206.88
23-05-2020,IN,Mumbai,co,255,0.4,12.6,2.5,59.21
13-06-2020,IN,Mumbai,co,213,0.1,9.4,2.9,51.84
02-01-2020,IN,Mumbai,co,321,1,23.6,8.9,251.74
12-01-2020,IN,Mumbai,co,336,0.8,48.1,9.7,843.74
24-01-2020,IN,Mumbai,co,319,0.5,36.8,8.4,595.29
05-02-2020,IN,Mumbai,co,320,2.2,35.8,7.6,518.23
13-02-2020,IN,Mumbai,co,323,1.9,30.4,9.5,334.05
01-03-2020,IN,Mumbai,co,319,0.6,23.7,6.1,296.48
03-03-2020,IN,Mumbai,co,102,0.3,25.9,4.8,213.36
04-03-2020,IN,Mumbai,co,314,0.1,25.8,5.1,230.46
25-03-2020,IN,Mumbai,co,308,0.9,31.9,4.5,275.2
27-05-2020,IN,Mumbai,co,203,0.1,11,1.9,54.32
24-06-2020,IN,Mumbai,co,228,0.2,12.4,3.4,70.49
02-04-2020,IN,Mumbai,co,312,0.8,23.6,3.8,311.8
15-04-2020,IN,Mumbai,co,161,0.7,62.8,3.7,853.92
20-04-2020,IN,Mumbai,co,167,0.3,32.2,3.6,589.39
25-04-2020,IN,Mumbai,co,250,0.1,47.9,3.4,286.67
09-05-2020,IN,Mumbai,co,193,0.7,12.1,3.1,145.22
30-05-2020,IN,Mumbai,co,247,0.1,22.7,2,203.56
05-07-2020,IN,Mumbai,co,232,0.1,17.1,2.2,144.34
02-02-2020,IN,Mumbai,co,320,0.3,43.2,9.4,811.56
28-02-2020,IN,Mumbai,co,328,2.7,52.3,11.6,727.12
19-04-2020,IN,Mumbai,co,144,0.1,30.2,2.1,775.87
10-05-2020,IN,Mumbai,co,187,0.7,13.4,4.8,149.56
16-06-2020,IN,Mumbai,co,221,0.5,18.1,3.2,93.16
21-02-2020,IN,Mumbai,co,325,1.5,27,7.5,308.32
29-02-2020,IN,Mumbai,co,335,1.5,41.4,11.3,614.15
16-03-2020,IN,Mumbai,co,321,0.7,49.6,10.1,779.73
24-03-2020,IN,Mumbai,co,302,1.3,23,4.8,221.93
27-03-2020,IN,Mumbai,co,306,1,39.8,3.8,877.97
06-04-2020,IN,Mumbai,co,297,0.1,27.5,3,310.86
05-05-2020,IN,Mumbai,co,241,0.5,13.3,2.4,153.56
21-05-2020,IN,Mumbai,co,258,0.3,11.9,2.1,59.95
29-05-2020,IN,Mumbai,co,230,0.1,16.5,2.3,162.93
25-06-2020,IN,Mumbai,co,262,0.2,30,3.1,99.76
09-07-2020,IN,Mumbai,co,248,0.1,16.1,2.4,118.05
04-01-2020,IN,Mumbai,co,312,2.8,26.2,7.9,260.24
09-01-2020,IN,Mumbai,co,302,1.6,25.7,6.5,354.68
19-01-2020,IN,Mumbai,co,284,0.8,31.1,8.3,362.61
22-03-2020,IN,Mumbai,co,317,0.3,27.1,3.3,213.85
11-04-2020,IN,Mumbai,co,208,0.5,18.3,3.8,206.67
25-05-2020,IN,Mumbai,co,237,0.2,15.6,2.1,63.01
19-06-2020,IN,Mumbai,co,261,0.1,27.4,3.3,155.35
20-06-2020,IN,Mumbai,co,244,0.1,16,2.6,153.01
23-06-2020,IN,Mumbai,co,210,0.1,47.1,2.9,157.3
24-05-2020,IN,Jaipur,co,71,0.3,29.1,4.7,229.36
03-02-2020,IN,Jaipur,co,70,1.4,35.1,7.8,471.97
21-02-2020,IN,Jaipur,co,61,1.5,14.3,8.9,89.79
26-02-2020,IN,Jaipur,co,70,0.1,38,5.4,604.63
21-03-2020,IN,Jaipur,co,72,0.5,14.1,5.4,109.69
19-04-2020,IN,Jaipur,co,71,0.2,10.6,4.4,46.67
20-05-2020,IN,Jaipur,co,72,0.1,14.5,5.6,94.75
30-06-2020,IN,Jaipur,co,70,0.2,17.8,5.2,113.36
